Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
SSD,SSDPED1D960GAX1,Intel,905P Optane NVMe PCIe 960GB,1,422,72,https://ssd.userbenchmark.com/SpeedTest/498903/INTEL-SSDPED1D960GAY
SSD,SSDPED1D280GASX,Intel,900P Optane NVMe PCIe 280GB,2,418,768,https://ssd.userbenchmark.com/SpeedTest/315555/INTEL-SSDPED1D280GA
SSD,SSDPE21D280GASX,Intel,900P Optane NVMe PCIe 280GB,2,418,768,https://ssd.userbenchmark.com/SpeedTest/315555/INTEL-SSDPED1D280GA
SSD,SSDPED1D480GASX,Intel,900P Optane NVMe PCIe 480GB,3,410,537,https://ssd.userbenchmark.com/SpeedTest/375784/INTEL-SSDPED1D480GA
SSD,SSDPE21D480GASX,Intel,900P Optane NVMe PCIe 480GB,3,410,537,https://ssd.userbenchmark.com/SpeedTest/375784/INTEL-SSDPED1D480GA
SSD,MZ-V7P1T0BW,Samsung,970 Pro NVMe PCIe M.2 1TB,4,342,3475,https://ssd.userbenchmark.com/SpeedTest/497261/Samsung-SSD-970-PRO-1TB
SSD,MZ-V7P512BW,Samsung,970 Pro NVMe PCIe M.2 512GB,5,337,10660,https://ssd.userbenchmark.com/SpeedTest/498971/Samsung-SSD-970-PRO-512GB
SSD,ASX8200PNP-1TT-C,Adata,XPG SX8200 Pro NVMe PCIe M.2 1TB,6,318,48,https://ssd.userbenchmark.com/SpeedTest/638791/ADATA-SX8200PNP
SSD,MZ-V7E1T0BW,Samsung,970 Evo NVMe PCIe M.2 1TB,7,307,11198,https://ssd.userbenchmark.com/SpeedTest/494791/Samsung-SSD-970-EVO-1TB
SSD,MZ-V7E2T0BW,Samsung,970 Evo NVMe PCIe M.2 2TB,8,305,993,https://ssd.userbenchmark.com/SpeedTest/501128/Samsung-SSD-970-EVO-2TB
SSD,ASX8200NP-960GT-C,Adata,XPG SX8200 NVMe PCIe M.2 960GB,9,303,517,https://ssd.userbenchmark.com/SpeedTest/504709/ADATA-SX8200NP
SSD,ASX8200NP-480GT-C,Adata,XPG SX8200 NVMe PCIe M.2 480GB,10,295,3369,https://ssd.userbenchmark.com/SpeedTest/482768/ADATA-SX8200NP
SSD,2YY47AA#ABC,HP,EX920 NVMe PCIe M.2 1TB,11,295,519,https://ssd.userbenchmark.com/SpeedTest/488611/HP-SSD-EX920-1TB
SSD,AGAMMIXS11-480GT-C,XPG,Gammix S11 NVMe PCIe M.2 480GB,12,292,386,https://ssd.userbenchmark.com/SpeedTest/506229/XPG-GAMMIX-S11
SSD,MZ-V6P512BW,Samsung,960 Pro NVMe PCIe M.2 512GB,13,285,29502,https://ssd.userbenchmark.com/SpeedTest/182182/Samsung-SSD-960-PRO-512GB
SSD,MZ-V6P1T0BW,Samsung,960 Pro NVMe PCIe M.2 1TB,14,279,7547,https://ssd.userbenchmark.com/SpeedTest/200815/Samsung-SSD-960-PRO-1TB
SSD,MKNSSDPL500GB-D8,Mushkin,Pilot NVMe PCIe M.2 500GB,15,277,192,https://ssd.userbenchmark.com/SpeedTest/517228/MKNSSDPL500GB-D8
SSD,ASX8200PNP-512GT-C,Adata,XPG SX8200 Pro NVMe PCIe M.2 512GB,16,274,84,https://ssd.userbenchmark.com/SpeedTest/634807/ADATA-SX8200PNP
SSD,MZ-V7E500BW,Samsung,970 Evo NVMe PCIe M.2 500GB,17,271,42129,https://ssd.userbenchmark.com/SpeedTest/493995/Samsung-SSD-970-EVO-500GB
SSD,SDSSDXPM2-1T00-G25,SanDisk,Extreme Pro NVMe PCIe M.2 1TB (2018),18,271,49,https://ssd.userbenchmark.com/SpeedTest/493695/SanDisk-Extreme-Pro-1TB
SSD,WDS100T2X0C,WD,Black NVMe PCIe M.2 1TB (2018),19,270,670,https://ssd.userbenchmark.com/SpeedTest/486281/WDS100T2X0C-00L350
SSD,SSDPEK1W060GA01,Intel,800p NVMe PCIe M.2 58GB,20,270,8,https://ssd.userbenchmark.com/SpeedTest/483445/NVMe-INTEL-SSDPEK1W06
SSD,MZ-V6P2T0BW,Samsung,960 Pro NVMe PCIe M.2 2TB,21,269,1367,https://ssd.userbenchmark.com/SpeedTest/215493/Samsung-SSD-960-PRO-2TB
SSD,2YY46AA#ABC,HP,EX920 NVMe PCIe M.2 512GB,22,265,230,https://ssd.userbenchmark.com/SpeedTest/486240/HP-SSD-EX920-512GB
SSD,SSDPEK1W120GA01,Intel,800p NVMe PCIe M.2 118GB,23,265,39,https://ssd.userbenchmark.com/SpeedTest/489136/NVMe-INTEL-SSDPEK1W12
SSD,MZ-V6E1T0BW,Samsung,960 Evo NVMe PCIe M.2 1TB,24,250,14952,https://ssd.userbenchmark.com/SpeedTest/211052/Samsung-SSD-960-EVO-1TB
SSD,ASX8200NP-240GT-C,Adata,XPG SX8200 NVMe PCIe M.2 240GB,25,244,2010,https://ssd.userbenchmark.com/SpeedTest/480586/ADATA-SX8200NP
SSD,SDSSDXPM2-500G-G25,SanDisk,Extreme Pro NVMe PCIe M.2 500GB (2018),26,242,104,https://ssd.userbenchmark.com/SpeedTest/513270/SanDisk-Extreme-Pro-500GB
SSD,AGAMMIXS11-240GT-C,XPG,Gammix S11 NVMe PCIe M.2 240GB,27,242,459,https://ssd.userbenchmark.com/SpeedTest/497242/XPG-GAMMIX-S11
SSD,SSDPEKKW512G8XT,Intel,760p Series NVMe PCIe M.2 512GB,28,236,929,https://ssd.userbenchmark.com/SpeedTest/433786/INTEL-SSDPEKKW512G8
SSD,WDS500G2X0C,WD,Black NVMe PCIe M.2 500GB (2018),29,235,3037,https://ssd.userbenchmark.com/SpeedTest/485459/WDS500G2X0C-00L350
SSD,MZVKW512HMJP-00000,Samsung,SM961 NVMe PCIe M.2 512GB,30,235,5280,https://ssd.userbenchmark.com/SpeedTest/147864/NVMe-SAMSUNG-MZVKW512
SSD,CT1000P1SSD8,Crucial,P1 3D NVMe PCIe M.2 1TB,31,233,150,https://ssd.userbenchmark.com/SpeedTest/607339/CT1000P1SSD8
SSD,MZ-V7E250BW,Samsung,970 Evo NVMe PCIe M.2 250GB,32,232,35777,https://ssd.userbenchmark.com/SpeedTest/494033/Samsung-SSD-970-EVO-250GB
SSD,MZVLB1T0HALR,Samsung,PM981 NVMe PCIe M.2 1TB,33,228,1571,https://ssd.userbenchmark.com/SpeedTest/413203/PM981-NVMe-Samsung-1024GB
SSD,ASX8200PNP-256GT-C,Adata,XPG SX8200 Pro NVMe PCIe M.2 256GB,34,227,98,https://ssd.userbenchmark.com/SpeedTest/636955/ADATA-SX8200PNP
SSD,2YY45AA#ABC,HP,EX920 NVMe PCIe M.2 256GB,35,225,42,https://ssd.userbenchmark.com/SpeedTest/537061/HP-SSD-EX920-256GB
SSD,MZ-V5P512BW,Samsung,950 NVMe PCIe M.2 512GB,36,223,31860,https://ssd.userbenchmark.com/SpeedTest/38554/NVMe-Samsung-SSD-950
SSD,,Samsung,PM961 NVMe PCIe M.2 1TB,37,223,2569,https://ssd.userbenchmark.com/SpeedTest/165378/NVMe-SAMSUNG-MZVLW1T0
SSD,MZ-V6E500BW,Samsung,960 Evo NVMe PCIe M.2 500GB,38,217,68630,https://ssd.userbenchmark.com/SpeedTest/204072/Samsung-SSD-960-EVO-500GB
SSD,MKNSSDPL250GB-D8,Mushkin,Pilot NVMe PCIe M.2 250GB,39,215,109,https://ssd.userbenchmark.com/SpeedTest/515464/MKNSSDPL250GB-D8
SSD,MZVLB512HAJQ,Samsung,PM981 NVMe PCIe M.2 512GB,40,207,6543,https://ssd.userbenchmark.com/SpeedTest/401452/SAMSUNG-MZVLB512HAJQ-000L2
SSD,CT500P1SSD8,Crucial,P1 3D NVMe PCIe M.2 500GB,41,205,248,https://ssd.userbenchmark.com/SpeedTest/614152/CT500P1SSD8
SSD,ZTSSD-PG3-480G-GE,Zotac,Sonix NVMe PCIe 480GB,42,201,146,https://ssd.userbenchmark.com/SpeedTest/131041/NVMe-ZTSSDPG3-480G-GE
SSD,CSSD-N400GBNX500,Corsair,Neutron NX500 NVMe PCIe 400GB,43,200,146,https://ssd.userbenchmark.com/SpeedTest/331636/Neutron-NX500
SSD,SSDPE2MD400G401,Intel,DC P3700 Series NVMe PCIe 400GB,44,199,45,https://ssd.userbenchmark.com/SpeedTest/16595/NVMe-INTEL-SSDPEDMD40
SSD,MZ-V6E250BW,Samsung,960 Evo NVMe PCIe M.2 250GB,45,199,106993,https://ssd.userbenchmark.com/SpeedTest/200373/Samsung-SSD-960-EVO-250GB
SSD,MZ-V5P256BW,Samsung,950 NVMe PCIe M.2 256GB,46,199,23883,https://ssd.userbenchmark.com/SpeedTest/38570/NVMe-Samsung-SSD-950
SSD,,Samsung,PM961 NVMe PCIe M.2 512GB,47,197,16203,https://ssd.userbenchmark.com/SpeedTest/181300/NVMe-SAMSUNG-MZVLW512
SSD,MZVPV512HDGL-00000,Samsung,SM951 NVMe PCIe M.2 512GB,48,195,5348,https://ssd.userbenchmark.com/SpeedTest/30300/NVMe-SAMSUNG-MZVKV512
SSD,SKC1000/480G,Kingston,KC1000 NVMe PCIe M.2 480GB,49,194,434,https://ssd.userbenchmark.com/SpeedTest/316248/KINGSTON-SKC1000480G
SSD,CSSD-N800GBNX500,Corsair,Neutron NX500 NVMe PCIe 800GB,50,192,31,https://ssd.userbenchmark.com/SpeedTest/369784/Neutron-NX500
SSD,SKC1000/960G,Kingston,KC1000 NVMe PCIe M.2 960GB,51,192,94,https://ssd.userbenchmark.com/SpeedTest/320126/KINGSTON-SKC1000960G
SSD,PH480GPM280SSDR,Patriot,Hellfire NVMe PCIe M.2 480GB,52,191,352,https://ssd.userbenchmark.com/SpeedTest/184918/Patriot-Hellfire-M2
SSD,PX-1TM8PeG,Plextor,M8Pe NVMe PCIe M.2 1TB,53,191,164,https://ssd.userbenchmark.com/SpeedTest/175630/PLEXTOR-PX-1TM8PeG
SSD,WDS250G2X0C,WD,Black NVMe PCIe M.2 250GB (2018),54,190,1541,https://ssd.userbenchmark.com/SpeedTest/482421/WDS250G2X0C-00L350
SSD,SSDPEKKW256G8XT,Intel,760p Series NVMe PCIe M.2 256GB,55,190,3055,https://ssd.userbenchmark.com/SpeedTest/434656/INTEL-SSDPEKKW256G8
SSD,MDNVME80-BPX-0512,MyDigitalSSD,BPX NVMe PCIe M.2 480GB,56,187,854,https://ssd.userbenchmark.com/SpeedTest/206552/BPX
SSD,SSDPEDMW400G4X1,Intel,750 Series NVMe PCIe 400GB,57,186,4753,https://ssd.userbenchmark.com/SpeedTest/26870/NVMe-INTEL-SSDPEDMW40
SSD,SSDPEDMW400G4R5,Intel,750 Series NVMe PCIe 400GB,57,186,4753,https://ssd.userbenchmark.com/SpeedTest/26870/NVMe-INTEL-SSDPEDMW40
SSD,MZVPV256HDGL-00000,Samsung,SM951 NVMe PCIe M.2 256GB,58,185,4572,https://ssd.userbenchmark.com/SpeedTest/30950/NVMe-SAMSUNG-MZVPV256
SSD,,Intel,Optane+ NVMe PCIe 500GB,59,185,331,https://ssd.userbenchmark.com/SpeedTest/268688/Intel-Optane-466GBSSD
SSD,PX-512M8PeG,Plextor,M8Pe NVMe PCIe M.2 512GB,60,184,914,https://ssd.userbenchmark.com/SpeedTest/169863/PLEXTOR-PX-512M8PeG
SSD,MDNVME80-BPX-0256,MyDigitalSSD,BPX NVMe PCIe M.2 240GB,61,183,602,https://ssd.userbenchmark.com/SpeedTest/211350/BPX
SSD,MZHPV512HDGL-00000,Samsung,SM951 AHCI PCIe M.2 512GB,62,182,2730,https://ssd.userbenchmark.com/SpeedTest/24647/SAMSUNG-MZHPV512HDGL-00000
SSD,SSDPEKNW512G8X1,Intel,660p NVMe PCIe M.2 512GB,63,179,548,https://ssd.userbenchmark.com/SpeedTest/557263/INTEL-SSDPEKNW512G8
SSD,MZVLW256HEHP,Samsung,PM961 NVMe PCIe M.2 256GB,64,178,30422,https://ssd.userbenchmark.com/SpeedTest/174249/SAMSUNG-MZVLW256HEHP-00000
SSD,RVD400-M22280-256G,Toshiba,OCZ RD400 NVMe PCIe M.2 256GB,65,178,1841,https://ssd.userbenchmark.com/SpeedTest/142093/NVMe-TOSHIBA-RD400
SSD,MZHPV256HDGL-00000,Samsung,SM951 AHCI PCIe M.2 256GB,66,177,4040,https://ssd.userbenchmark.com/SpeedTest/24782/SAMSUNG-MZHPV256HDGL-00000
SSD,MZVLW128,Samsung,PM961 NVMe PCIe M.2 128GB,67,171,3702,https://ssd.userbenchmark.com/SpeedTest/194898/NVMe-SAMSUNG-MZVLW128
SSD,PH240GPM280SSDR,Patriot,Hellfire NVMe PCIe M.2 240GB,68,170,959,https://ssd.userbenchmark.com/SpeedTest/179778/Patriot-Hellfire-M2
SSD,PX-256M8PeG,Plextor,M8Pe NVMe PCIe M.2 256GB,69,168,1156,https://ssd.userbenchmark.com/SpeedTest/171701/PLEXTOR-PX-256M8PeG
SSD,,Intel,Optane+ NVMe PCIe 128GB,70,168,61,https://ssd.userbenchmark.com/SpeedTest/278104/Intel-Optane-119GBSSD
SSD,ASX8000NP-512GM-C,Adata,XPG SX8000 NVMe PCIe M.2 512GB,71,168,563,https://ssd.userbenchmark.com/SpeedTest/218488/NVMe-ADATA-SX8000NP
SSD,SKC1000/240G,Kingston,KC1000 NVMe PCIe M.2 240GB,72,168,626,https://ssd.userbenchmark.com/SpeedTest/312458/KINGSTON-SKC1000240G
SSD,KXG50ZNV1T02,Toshiba,XG5 NVMe PCIe M.2 1TB,73,167,2058,https://ssd.userbenchmark.com/SpeedTest/359586/KXG50ZNV1T02-NVMe-TOSHIBA-1024GB
SSD,MZVPV128HDGM-00000,Samsung,SM951 NVMe PCIe M.2 128GB,74,166,1585,https://ssd.userbenchmark.com/SpeedTest/34737/NVMe-SAMSUNG-MZVPV128
SSD,CSSD-F480GBMP500,Corsair,Force MP500 NVMe PCIe M.2 480GB,75,165,1255,https://ssd.userbenchmark.com/SpeedTest/223982/Force-MP500
SSD,MKNSSDPL120GB-D8,Mushkin,Pilot NVMe PCIe M.2 120GB,76,163,13,https://ssd.userbenchmark.com/SpeedTest/533910/MKNSSDPL120GB-D8
SSD,RVD350-FHPX28-960G,OCZ,RevoDrive 350 PCIe 960GB,77,163,90,https://ssd.userbenchmark.com/SpeedTest/15245/OCZ-REVODRIVE350
SSD,,Toshiba,THNSN5512GPU7 NVMe PCIe M.2 512GB,78,163,4650,https://ssd.userbenchmark.com/SpeedTest/120558/NVMe-THNSN5512GPU7-NV
SSD,MDNVME80-BPX-0128,MyDigitalSSD,BPX NVMe PCIe M.2 120GB,79,162,501,https://ssd.userbenchmark.com/SpeedTest/217777/BPX
SSD,MZHPV128HDGM-00000,Samsung,SM951 AHCI PCIe M.2 128GB,80,158,1396,https://ssd.userbenchmark.com/SpeedTest/26719/SAMSUNG-MZHPV128HDGM-00000
SSD,,Apple,SM0512G PCIe 500GB,81,157,818,https://ssd.userbenchmark.com/SpeedTest/25611/APPLE-SSD-SM0512G
SSD,CSSD-F240GBMP500,Corsair,Force MP500 NVMe PCIe M.2 240GB,82,157,4314,https://ssd.userbenchmark.com/SpeedTest/213562/Force-MP500
SSD,RVD350-FHPX28-480G,OCZ,RevoDrive 350 PCIe 480GB,83,153,328,https://ssd.userbenchmark.com/SpeedTest/13514/OCZ-REVODRIVE350
SSD,,Samsung,PM951 NVMe PCIe M.2 512GB 1TB,84,151,1068,https://ssd.userbenchmark.com/SpeedTest/39907/NVMe-PM951-NVMe-SAMSU
SSD,,Toshiba,THNSN5256GPU7 NVMe PCIe M.2 256GB,85,150,6019,https://ssd.userbenchmark.com/SpeedTest/36660/NVMe-THNSN5256GPU7-TO
SSD,,Apple,SM0256G PCIe 251GB,86,149,744,https://ssd.userbenchmark.com/SpeedTest/25442/APPLE-SSD-SM0256G
SSD,,Toshiba,THNSN5128GPU7 NVMe PCIe M.2 128GB,87,146,313,https://ssd.userbenchmark.com/SpeedTest/38688/NVMe-THNSN5128GPU7-TO
SSD,SHPM2280P2/480G,Kingston,HyperX Predator AHCI PCIe M.2 480GB,88,145,898,https://ssd.userbenchmark.com/SpeedTest/27251/Kingston-SHPM2280P2480G
SSD,SSDPEDME400G401,Intel,DC P3600 Series NVMe PCIe 400GB,89,145,28,https://ssd.userbenchmark.com/SpeedTest/22744/NVMe-INTEL-SSDPEDME40
SSD,KXG50ZNV512G,Toshiba,XG5 NVMe PCIe M.2 512GB,90,144,7024,https://ssd.userbenchmark.com/SpeedTest/359770/KXG50ZNV512G-NVMe-TOSHIBA-512GB
SSD,PX-512M8SeY,Plextor,M8Se NVMe PCIe M.2 512GB,91,143,68,https://ssd.userbenchmark.com/SpeedTest/341666/PLEXTOR-PX-512M8SeG
SSD,PX-512M8SeG,Plextor,M8Se NVMe PCIe M.2 512GB,91,143,68,https://ssd.userbenchmark.com/SpeedTest/341666/PLEXTOR-PX-512M8SeG
SSD,PX-512M8SeGN,Plextor,M8Se NVMe PCIe M.2 512GB,91,143,68,https://ssd.userbenchmark.com/SpeedTest/341666/PLEXTOR-PX-512M8SeG
SSD,MDNVME80-SBX-0512,MyDigitalSSD,SBX NVMe PCIe M.2 512GB,92,142,71,https://ssd.userbenchmark.com/SpeedTest/438137/SBX
SSD,SA1000M8/480G,Kingston,A1000 NVMe PCIe M.2 480GB,93,141,1077,https://ssd.userbenchmark.com/SpeedTest/492906/KINGSTON-SA1000M8480G
SSD,CSSD-F120GBMP500,Corsair,Force MP500 NVMe PCIe M.2 120GB,94,140,4344,https://ssd.userbenchmark.com/SpeedTest/221057/Force-MP500
SSD,MDNVME80-SBX-1T,MyDigitalSSD,SBX NVMe PCIe M.2 1TB,95,139,13,https://ssd.userbenchmark.com/SpeedTest/455228/SBX
SSD,PX-1TM8SeY,Plextor,M8Se NVMe PCIe M.2 1TB,96,137,32,https://ssd.userbenchmark.com/SpeedTest/331208/PLEXTOR-PX-1TM8SeG
SSD,PX-1TM8SeG,Plextor,M8Se NVMe PCIe M.2 1TB,96,137,32,https://ssd.userbenchmark.com/SpeedTest/331208/PLEXTOR-PX-1TM8SeG
SSD,PX-1TM8SeGN,Plextor,M8Se NVMe PCIe M.2 1TB,96,137,32,https://ssd.userbenchmark.com/SpeedTest/331208/PLEXTOR-PX-1TM8SeG
SSD,SA1000M8/960G,Kingston,A1000 NVMe PCIe M.2 960GB,97,137,123,https://ssd.userbenchmark.com/SpeedTest/495225/KINGSTON-SA1000M8960G
SSD,PX-256M8SeY,Plextor,M8Se NVMe PCIe M.2 256GB,98,137,130,https://ssd.userbenchmark.com/SpeedTest/327270/PLEXTOR-PX-256M8SeG
SSD,PX-256M8SeG,Plextor,M8Se NVMe PCIe M.2 256GB,98,137,130,https://ssd.userbenchmark.com/SpeedTest/327270/PLEXTOR-PX-256M8SeG
SSD,PX-256M8SeGN,Plextor,M8Se NVMe PCIe M.2 256GB,98,137,130,https://ssd.userbenchmark.com/SpeedTest/327270/PLEXTOR-PX-256M8SeG
SSD,,Samsung,PM951 NVMe PCIe M.2 512GB,99,134,2859,https://ssd.userbenchmark.com/SpeedTest/37633/NVMe-PM951-NVMe-SAMSU
SSD,ASX8000NP-256GM-C,Adata,XPG SX8000 NVMe PCIe M.2 256GB,100,133,1035,https://ssd.userbenchmark.com/SpeedTest/209005/NVMe-ADATA-SX8000NP
SSD,WDS512G1X0C,WD,Black NVMe PCIe M.2 512GB (2017),101,132,4508,https://ssd.userbenchmark.com/SpeedTest/251339/WDC-WDS512G1X0C-00ENX0
SSD,PX-AG256M6e,Plextor,M6e PCIe 256GB,102,129,327,https://ssd.userbenchmark.com/SpeedTest/7265/PLEXTOR-PX-AG256M6e
SSD,SSDPEKKW128G8XT,Intel,760p Series NVMe PCIe M.2 128GB,103,129,341,https://ssd.userbenchmark.com/SpeedTest/446913/INTEL-SSDPEKKW128G8
SSD,ASX7000NP-512GT-C,Adata,XPG SX7000 NVMe PCIe M.2 512GB,104,128,930,https://ssd.userbenchmark.com/SpeedTest/318275/NVMe-ADATA-SX7000NP
SSD,SSDPEKKW512G7X1,Intel,600p Series NVMe PCIe M.2 512GB,105,128,8499,https://ssd.userbenchmark.com/SpeedTest/168978/INTEL-SSDPEKKW512G7
SSD,KXG50ZNV256G,Toshiba,XG5 NVMe PCIe M.2 256GB,106,128,10085,https://ssd.userbenchmark.com/SpeedTest/358656/KXG50ZNV256G-NVMe-TOSHIBA-256GB
SSD,ASX6000NP-512GT-C,Adata,XPG SX6000 NVMe PCIe M.2 512GB,107,126,840,https://ssd.userbenchmark.com/SpeedTest/410831/ADATA-SX6000NP
SSD,SSDPEKKF512G7X1,Intel,Pro 6000p NVMe PCIe M.2 512GB,108,125,801,https://ssd.userbenchmark.com/SpeedTest/289714/INTEL-SSDPEKKF512G7H
SSD,WDS256G1X0C,WD,Black NVMe PCIe M.2 256GB (2017),109,125,8398,https://ssd.userbenchmark.com/SpeedTest/237667/WDC-WDS256G1X0C-00ENX0
SSD,SHPM2280P2/240G,Kingston,HyperX Predator AHCI PCIe M.2 240GB,110,124,2983,https://ssd.userbenchmark.com/SpeedTest/26065/Kingston-SHPM2280P2240G
SSD,ASX6000NP-1TT-C,Adata,XPG SX6000 NVMe PCIe M.2 1TB,111,124,39,https://ssd.userbenchmark.com/SpeedTest/471014/ADATA-SX6000NP
SSD,MZHPU256HCGL,Samsung,XP941 PCIe M.2 256GB,112,124,1709,https://ssd.userbenchmark.com/SpeedTest/4625/SAMSUNG-MZHPU256HCGL-00000
SSD,MDNVME80-SBX-0256,MyDigitalSSD,SBX NVMe PCIe M.2 256GB,113,123,57,https://ssd.userbenchmark.com/SpeedTest/456332/SBX
SSD,SSDPEKKF360G7X1,Intel,Pro 6000p NVMe PCIe M.2 360GB,114,123,368,https://ssd.userbenchmark.com/SpeedTest/296966/INTEL-SSDPEKKF360G7H
SSD,,Toshiba, THNSN5512GPUK NVMe PCIe M.2 512GB,115,122,6845,https://ssd.userbenchmark.com/SpeedTest/160272/NVMe-THNSN5512GPUK-NV
SSD,ASX6000NP-256GT-C,Adata,XPG SX6000 NVMe PCIe M.2 256GB,116,120,2127,https://ssd.userbenchmark.com/SpeedTest/387986/ADATA-SX6000NP
SSD,CSSD-F240GBMP300,Corsair,Force MP300 NVMe PCIe M.2 240GB,117,119,271,https://ssd.userbenchmark.com/SpeedTest/538791/NVMe-Force-MP300
SSD,MZHPU512HCGL,Samsung,XP941 PCIe M.2 512GB,118,119,642,https://ssd.userbenchmark.com/SpeedTest/4874/SAMSUNG-MZHPU512HCGL-00000
SSD,SA1000M8/240G,Kingston,A1000 NVMe PCIe M.2 240GB,119,117,2809,https://ssd.userbenchmark.com/SpeedTest/497453/KINGSTON-SA1000M8240G
SSD,,Samsung,MZFLV512 NVMe PCIe M.2 512GB,120,117,976,https://ssd.userbenchmark.com/SpeedTest/36829/NVMe-SAMSUNG-MZFLV512
SSD,MZ-75E2T0B,Samsung,850 Evo 2TB,121,117,2344,https://ssd.userbenchmark.com/SpeedTest/32539/Samsung-SSD-850-EVO-2TB
SSD,PX-128M8PeG,Plextor,M8Pe NVMe PCIe M.2 128GB,122,117,271,https://ssd.userbenchmark.com/SpeedTest/171560/PLEXTOR-PX-128M8PeG
SSD,ASX8000NP-128GM-C,Adata,XPG SX8000 NVMe PCIe M.2 128GB,123,117,85,https://ssd.userbenchmark.com/SpeedTest/214181/NVMe-ADATA-SX8000NP
SSD,MZ-76E2T0B,Samsung,860 Evo 2TB,124,117,725,https://ssd.userbenchmark.com/SpeedTest/430706/Samsung-SSD-860-EVO-2TB
SSD,MZ-76E1T0B,Samsung,860 Evo 1TB,125,116,20109,https://ssd.userbenchmark.com/SpeedTest/423831/Samsung-SSD-860-EVO-1TB
SSD,PX-AG512M6e,Plextor,M6e PCIe 512GB,126,116,77,https://ssd.userbenchmark.com/SpeedTest/14616/PLEXTOR-PX-AG512M6e
SSD,ASX6000NP-128GT-C,Adata,XPG SX6000 NVMe PCIe M.2 128GB,127,115,1894,https://ssd.userbenchmark.com/SpeedTest/391493/ADATA-SX6000NP
SSD,MKNP44SC240GB,Mushkin,Scorpion Deluxe PCIe 240GB,128,115,40,https://ssd.userbenchmark.com/SpeedTest/18266/Mushkin-Scorpion-Deluxe
SSD,,Samsung,PM951 NVMe PCIe M.2 256GB,129,115,5686,https://ssd.userbenchmark.com/SpeedTest/37673/NVMe-PM951-NVMe-SAMSU
SSD,MZ-76P1T0B,Samsung,860 Pro 1TB,130,114,366,https://ssd.userbenchmark.com/SpeedTest/434505/Samsung-SSD-860-PRO-1TB
SSD,PX-G256M6e,Plextor,M6e  PCIe M.2 256GB,131,114,700,https://ssd.userbenchmark.com/SpeedTest/12059/PLEXTOR-PX-G256M6e
SSD,PX-128M8SeY,Plextor,M8Se NVMe PCIe M.2 128GB,132,113,110,https://ssd.userbenchmark.com/SpeedTest/345013/PLEXTOR-PX-128M8SeG
SSD,PX-128M8SeG,Plextor,M8Se NVMe PCIe M.2 128GB,132,113,110,https://ssd.userbenchmark.com/SpeedTest/345013/PLEXTOR-PX-128M8SeG
SSD,PX-128M8SeGN,Plextor,M8Se NVMe PCIe M.2 128GB,132,113,110,https://ssd.userbenchmark.com/SpeedTest/345013/PLEXTOR-PX-128M8SeG
SSD,MZ-75E500B,Samsung,850 Evo 500GB,133,113,275136,https://ssd.userbenchmark.com/Samsung-850-Evo-500GB/Rating/3477
SSD,MZ-75E1T0B,Samsung,850 Evo 1TB,134,112,48294,https://ssd.userbenchmark.com/Samsung-850-Evo-1TB/Rating/3576
SSD,MZ-76P512B,Samsung,860 Pro 512GB,135,112,1365,https://ssd.userbenchmark.com/SpeedTest/431483/Samsung-SSD-860-PRO-512GB
SSD,SSDPEKKW256G7X1,Intel,600p Series NVMe PCIe M.2 256GB,136,112,19591,https://ssd.userbenchmark.com/SpeedTest/169054/INTEL-SSDPEKKW256G7
SSD,MZ-76P256BW,Samsung,860 Pro 256GB,137,112,1276,https://ssd.userbenchmark.com/Samsung-860-Pro-256GB/Rating/3950
SSD,MZ-76E4T0B,Samsung,860 Evo 4TB,138,112,156,https://ssd.userbenchmark.com/SpeedTest/440150/Samsung-SSD-860-EVO-4TB
SSD,ASX7000NP-256GT-C,Adata,XPG SX7000 NVMe PCIe M.2 256GB,139,111,766,https://ssd.userbenchmark.com/SpeedTest/304438/NVMe-ADATA-SX7000NP
SSD,,Toshiba, THNSN5256GPUK NVMe PCIe M.2 256GB,140,110,7783,https://ssd.userbenchmark.com/SpeedTest/202063/THNSN5256GPUK-TOSHIBA
SSD,CT1000MX500SSD1,Crucial,MX500 1TB,141,109,6747,https://ssd.userbenchmark.com/SpeedTest/406099/CT1000MX500SSD1
SSD,CT500MX500SSD1,Crucial,MX500 500GB,142,109,15498,https://ssd.userbenchmark.com/SpeedTest/418385/CT500MX500SSD1
SSD,MZ-76E500B,Samsung,860 Evo 500GB,143,109,55871,https://ssd.userbenchmark.com/SpeedTest/428560/Samsung-SSD-860-EVO-500GB
SSD,CT2000MX500SSD1,Crucial,MX500 2TB,144,109,700,https://ssd.userbenchmark.com/SpeedTest/421719/CT2000MX500SSD1
SSD,SSDSC2KW512G8,Intel,545s Series 512GB,145,108,1235,https://ssd.userbenchmark.com/SpeedTest/302752/INTEL-SSDSC2KW512G8
SSD,MZHPU128HCGM,Samsung,XP941 PCIe M.2 128GB,146,108,510,https://ssd.userbenchmark.com/SpeedTest/6251/SAMSUNG-MZHPU128HCGM-00000
SSD,,Toshiba, THNSN5128GPUK NVMe PCIe M.2 128GB,147,107,518,https://ssd.userbenchmark.com/SpeedTest/335393/NVMe-THNSN5128GPUK-TO
SSD,MKNP44SC480GB,Mushkin,Scorpion Deluxe PCIe 480GB,148,107,61,https://ssd.userbenchmark.com/SpeedTest/11924/Mushkin-Scorpion-Deluxe
